batch_id,adapter,q_type,input_granularity,ticker_or_universe_id,decision_date,success,schema_valid,runtime_seconds,timeout,error_message,raw_output_path,normalized_output_path,requires_api_key,requires_broker_credentials,supports_historical_date,notes
observation_batch_day1,nofx,Q2,ticker-level,JNJ,2026-07-06,True,True,32.07,False,,results/observations/observation_batch_day1/2026-07-06/nofx/Q2/JNJ.raw.json,results/observations/observation_batch_day1/2026-07-06/nofx/Q2/JNJ.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,prediction_arena,Q2,ticker-level,NVDA,2026-07-06,True,True,26.83,False,,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/NVDA.raw.json,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/NVDA.json,True,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,nofx,Q2,ticker-level,GLD,2026-07-06,True,True,33.49,False,,results/observations/observation_batch_day1/2026-07-06/nofx/Q2/GLD.raw.json,results/observations/observation_batch_day1/2026-07-06/nofx/Q2/GLD.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,finrl_x,Q3,ticker-level,XOM,2026-07-06,True,True,59.5,False,,results/observations/observation_batch_day1/2026-07-06/finrl_x/Q3/XOM.raw.json,results/observations/observation_batch_day1/2026-07-06/finrl_x/Q3/XOM.json,False,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,prediction_arena,Q2,ticker-level,AAPL,2026-07-06,True,True,26.16,False,,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/AAPL.raw.json,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/AAPL.json,True,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,qlib,Q3,ticker-level,NVDA,2026-07-06,True,True,19.11,False,,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/NVDA.raw.json,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/NVDA.json,False,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,qlib,Q3,ticker-level,AAPL,2026-07-06,True,True,18.9,False,,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/AAPL.raw.json,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/AAPL.json,False,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,prediction_arena,Q2,ticker-level,MSFT,2026-07-06,True,True,26.01,False,,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/MSFT.raw.json,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/MSFT.json,True,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,finrl_x,Q3,ticker-level,JNJ,2026-07-06,True,True,56.17,False,,results/observations/observation_batch_day1/2026-07-06/finrl_x/Q3/JNJ.raw.json,results/observations/observation_batch_day1/2026-07-06/finrl_x/Q3/JNJ.json,False,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,qlib,Q3,ticker-level,MSFT,2026-07-06,True,True,17.97,False,,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/MSFT.raw.json,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/MSFT.json,False,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,prediction_arena,Q2,ticker-level,TSLA,2026-07-06,True,True,26.42,False,,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/TSLA.raw.json,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/TSLA.json,True,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,qlib,Q3,ticker-level,TSLA,2026-07-06,True,True,18.48,False,,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/TSLA.raw.json,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/TSLA.json,False,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,prediction_arena,Q2,ticker-level,SPY,2026-07-06,True,True,27.0,False,,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/SPY.raw.json,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/SPY.json,True,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,qlib,Q3,ticker-level,SPY,2026-07-06,True,True,18.44,False,,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/SPY.raw.json,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/SPY.json,False,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,finrl_x,Q3,ticker-level,GLD,2026-07-06,True,True,56.24,False,,results/observations/observation_batch_day1/2026-07-06/finrl_x/Q3/GLD.raw.json,results/observations/observation_batch_day1/2026-07-06/finrl_x/Q3/GLD.json,False,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,qlib,Q3,ticker-level,QQQ,2026-07-06,True,True,18.34,False,,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/QQQ.raw.json,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/QQQ.json,False,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,prediction_arena,Q2,ticker-level,QQQ,2026-07-06,True,True,26.96,False,,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/QQQ.raw.json,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/QQQ.json,True,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,qlib,Q3,ticker-level,JPM,2026-07-06,True,True,18.82,False,,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/JPM.raw.json,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/JPM.json,False,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,prediction_arena,Q2,ticker-level,JPM,2026-07-06,True,True,24.81,False,,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/JPM.raw.json,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/JPM.json,True,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,qlib,Q3,ticker-level,XOM,2026-07-06,True,True,18.48,False,,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/XOM.raw.json,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/XOM.json,False,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,qlib,Q3,ticker-level,JNJ,2026-07-06,True,True,18.32,False,,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/JNJ.raw.json,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/JNJ.json,False,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,prediction_arena,Q2,ticker-level,XOM,2026-07-06,True,True,27.9,False,,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/XOM.raw.json,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/XOM.json,True,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,qlib,Q3,ticker-level,GLD,2026-07-06,True,True,19.02,False,,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/GLD.raw.json,results/observations/observation_batch_day1/2026-07-06/qlib/Q3/GLD.json,False,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,prediction_arena,Q2,ticker-level,JNJ,2026-07-06,True,True,27.39,False,,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/JNJ.raw.json,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/JNJ.json,True,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,finrl_x,Q4,portfolio-level,portfolio_universe,2026-07-06,True,True,117.74,False,,results/observations/observation_batch_day1/2026-07-06/finrl_x/Q4/portfolio_universe.raw.json,results/observations/observation_batch_day1/2026-07-06/finrl_x/Q4/portfolio_universe.json,False,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,prediction_arena,Q2,ticker-level,GLD,2026-07-06,True,True,27.77,False,,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/GLD.raw.json,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q2/GLD.json,True,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,prediction_arena,Q5,backtest-level,portfolio_universe,2026-07-06,True,True,5.27,False,,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q5/portfolio_universe.raw.json,results/observations/observation_batch_day1/2026-07-06/prediction_arena/Q5/portfolio_universe.json,True,False,false (static heuristic: docstring/code suggests current-snapshot-only),
observation_batch_day1,rdagent,Q3,ticker-level,NVDA,2026-07-06,True,True,125.3,False,,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/NVDA.raw.json,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/NVDA.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,rdagent,Q3,ticker-level,AAPL,2026-07-06,True,True,59.4,False,,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/AAPL.raw.json,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/AAPL.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,rdagent,Q3,ticker-level,MSFT,2026-07-06,True,True,98.02,False,,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/MSFT.raw.json,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/MSFT.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,rdagent,Q3,ticker-level,TSLA,2026-07-06,True,True,101.98,False,,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/TSLA.raw.json,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/TSLA.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,rdagent,Q3,ticker-level,SPY,2026-07-06,True,True,81.16,False,,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/SPY.raw.json,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/SPY.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,rdagent,Q3,ticker-level,QQQ,2026-07-06,True,True,128.76,False,,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/QQQ.raw.json,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/QQQ.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,rdagent,Q3,ticker-level,JPM,2026-07-06,True,True,78.02,False,,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/JPM.raw.json,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/JPM.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,rdagent,Q3,ticker-level,XOM,2026-07-06,True,True,81.14,False,,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/XOM.raw.json,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/XOM.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,rdagent,Q3,ticker-level,JNJ,2026-07-06,True,True,83.24,False,,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/JNJ.raw.json,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/JNJ.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,rdagent,Q3,ticker-level,GLD,2026-07-06,True,True,90.63,False,,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/GLD.raw.json,results/observations/observation_batch_day1/2026-07-06/rdagent/Q3/GLD.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,tradingagents,Q1,ticker-level,NVDA,2026-07-06,True,True,247.52,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/NVDA.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/NVDA.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q1,ticker-level,AAPL,2026-07-06,True,True,264.7,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/AAPL.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/AAPL.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q1,ticker-level,MSFT,2026-07-06,True,True,230.07,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/MSFT.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/MSFT.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q1,ticker-level,TSLA,2026-07-06,True,True,271.2,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/TSLA.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/TSLA.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q1,ticker-level,SPY,2026-07-06,True,True,266.64,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/SPY.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/SPY.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q1,ticker-level,QQQ,2026-07-06,True,True,287.76,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/QQQ.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/QQQ.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q1,ticker-level,JPM,2026-07-06,True,True,270.8,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/JPM.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/JPM.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q1,ticker-level,XOM,2026-07-06,True,True,316.17,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/XOM.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/XOM.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q1,ticker-level,JNJ,2026-07-06,True,True,233.17,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/JNJ.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/JNJ.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q1,ticker-level,GLD,2026-07-06,True,True,234.55,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/GLD.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q1/GLD.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q2,ticker-level,NVDA,2026-07-06,True,True,280.6,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/NVDA.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/NVDA.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q2,ticker-level,AAPL,2026-07-06,True,True,283.93,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/AAPL.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/AAPL.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q2,ticker-level,MSFT,2026-07-06,True,True,355.98,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/MSFT.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/MSFT.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q2,ticker-level,TSLA,2026-07-06,True,True,236.52,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/TSLA.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/TSLA.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q2,ticker-level,SPY,2026-07-06,True,True,266.43,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/SPY.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/SPY.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q2,ticker-level,QQQ,2026-07-06,True,True,279.48,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/QQQ.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/QQQ.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q2,ticker-level,JPM,2026-07-06,True,True,246.12,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/JPM.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/JPM.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q2,ticker-level,XOM,2026-07-06,True,True,259.83,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/XOM.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/XOM.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,tradingagents,Q2,ticker-level,JNJ,2026-07-06,True,True,247.8,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/JNJ.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/JNJ.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,vibe_trading,Q3,ticker-level,NVDA,2026-07-06,True,True,35.64,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/NVDA.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/NVDA.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,vibe_trading,Q3,ticker-level,AAPL,2026-07-06,True,True,25.13,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/AAPL.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/AAPL.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,vibe_trading,Q3,ticker-level,MSFT,2026-07-06,True,True,26.5,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/MSFT.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/MSFT.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,vibe_trading,Q3,ticker-level,TSLA,2026-07-06,True,True,33.81,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/TSLA.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/TSLA.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,vibe_trading,Q3,ticker-level,SPY,2026-07-06,True,True,21.24,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/SPY.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/SPY.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,vibe_trading,Q3,ticker-level,QQQ,2026-07-06,True,True,25.89,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/QQQ.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/QQQ.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,vibe_trading,Q3,ticker-level,JPM,2026-07-06,True,True,26.88,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/JPM.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/JPM.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,vibe_trading,Q3,ticker-level,XOM,2026-07-06,True,True,27.47,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/XOM.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/XOM.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,tradingagents,Q2,ticker-level,GLD,2026-07-06,True,True,242.47,False,,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/GLD.raw.json,results/observations/observation_batch_day1/2026-07-06/tradingagents/Q2/GLD.json,True,False,unknown (static heuristic inconclusive),
observation_batch_day1,vibe_trading,Q3,ticker-level,JNJ,2026-07-06,True,True,30.61,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/JNJ.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/JNJ.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,vibe_trading,Q3,ticker-level,GLD,2026-07-06,True,True,33.61,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/GLD.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q3/GLD.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,vibe_trading,Q4,portfolio-level,portfolio_universe,2026-07-06,True,True,20.68,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q4/portfolio_universe.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q4/portfolio_universe.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
observation_batch_day1,vibe_trading,Q5,backtest-level,portfolio_universe,2026-07-06,True,True,20.95,False,,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q5/portfolio_universe.raw.json,results/observations/observation_batch_day1/2026-07-06/vibe_trading/Q5/portfolio_universe.json,True,False,likely true (static heuristic: date/window-driven data fetch found),
